timestamp_ms,seq,angular_delta,qw,qx,qy,qz,px,py,pz,delta_dist,flags
2500,250,0.438508,0.953092,-0.029279,0.097952,0.284893,2.2408,1.6772,-0.5749,0.010963,0x00
2510,251,0.438366,0.953162,-0.029257,0.097966,0.284655,2.2489,1.6820,-0.5790,0.010959,0x00
2520,252,0.438224,0.953232,-0.029235,0.097981,0.284417,2.2600,1.6899,-0.5810,0.010956,0x00
2530,253,0.438083,0.953302,-0.029212,0.097995,0.284180,2.2693,1.6955,-0.5826,0.010952,0x00
2540,254,0.437941,0.953373,-0.029190,0.098009,0.283942,2.2753,1.6993,-0.5848,0.010949,0x00
2550,255,0.437800,0.953443,-0.029168,0.098023,0.283704,2.2878,1.7062,-0.5874,0.010945,0x00
2560,256,0.437658,0.953513,-0.029145,0.098038,0.283466,2.2954,1.7108,-0.5882,0.010941,0x00
2570,257,0.437517,0.953583,-0.029123,0.098052,0.283228,2.3032,1.7171,-0.5905,0.010938,0x00
2580,258,0.437376,0.953653,-0.029100,0.098066,0.282990,2.3149,1.7260,-0.5942,0.010934,0x00
2590,259,0.437235,0.953722,-0.029078,0.098080,0.282751,2.3215,1.7302,-0.5942,0.010931,0x00
2600,260,0.437094,0.953792,-0.029055,0.098094,0.282513,2.3290,1.7356,-0.5981,0.010927,0x00
2610,261,0.436953,0.953862,-0.029033,0.098108,0.282274,2.3382,1.7400,-0.6004,0.010924,0x00
2620,262,0.436813,0.953932,-0.029010,0.098122,0.282036,2.3491,1.7481,-0.6017,0.010920,0x00
2630,263,0.436672,0.954002,-0.028988,0.098136,0.281797,2.3590,1.7530,-0.6049,0.010917,0x00
2640,264,0.436532,0.954072,-0.028965,0.098150,0.281558,2.3668,1.7594,-0.6054,0.010913,0x00
2650,265,0.436392,0.954141,-0.028943,0.098164,0.281319,2.3758,1.7636,-0.6083,0.010910,0x00
2660,266,0.436252,0.954211,-0.028920,0.098178,0.281081,2.3854,1.7716,-0.6116,0.010906,0x00
2670,267,0.436112,0.954280,-0.028898,0.098192,0.280842,2.3932,1.7769,-0.6135,0.010903,0x00
2680,268,0.435972,0.954350,-0.028875,0.098206,0.280602,2.4024,1.7831,-0.6167,0.010899,0x00
2690,269,0.435832,0.954420,-0.028852,0.098220,0.280363,2.4139,1.7870,-0.6167,0.010896,0x00
2700,270,0.435692,0.954489,-0.028830,0.098234,0.280124,2.4207,1.7937,-0.6200,0.010892,0x00
2710,271,0.435553,0.954559,-0.028807,0.098248,0.279885,2.4307,1.7988,-0.6226,0.010889,0x00
2720,272,0.435414,0.954628,-0.028784,0.098262,0.279645,2.4406,1.8050,-0.6249,0.010885,0x00
2730,273,0.435274,0.954697,-0.028762,0.098275,0.279406,2.4463,1.8125,-0.6270,0.010882,0x00
2740,274,0.435135,0.954767,-0.028739,0.098289,0.279166,2.4588,1.8168,-0.6285,0.010878,0x00
2750,275,0.434996,0.954836,-0.028716,0.098303,0.278926,2.4659,1.8244,-0.6331,0.010875,0x00
2760,276,0.434857,0.954905,-0.028693,0.098317,0.278686,2.4749,1.8276,-0.6333,0.010871,0x00
2770,277,0.434719,0.954975,-0.028671,0.098330,0.278446,2.4838,1.8333,-0.6351,0.010868,0x00
2780,278,0.434580,0.955044,-0.028648,0.098344,0.278206,2.4926,1.8380,-0.6371,0.010865,0x00
2790,279,0.434442,0.955113,-0.028625,0.098358,0.277966,2.5023,1.8445,-0.6379,0.010861,0x00
2800,280,0.434303,0.955182,-0.028602,0.098372,0.277726,2.5119,1.8516,-0.6411,0.010858,0x00
2810,281,0.434165,0.955251,-0.028579,0.098385,0.277486,2.5195,1.8576,-0.6426,0.010854,0x00
2820,282,0.434027,0.955320,-0.028557,0.098399,0.277245,2.5293,1.8615,-0.6464,0.010851,0x00
2830,283,0.433889,0.955389,-0.028534,0.098412,0.277005,2.5380,1.8686,-0.6486,0.010847,0x00
2840,284,0.433751,0.955458,-0.028511,0.098426,0.276765,2.5459,1.8751,-0.6519,0.010844,0x00
2850,285,0.433613,0.955527,-0.028488,0.098440,0.276524,2.5545,1.8778,-0.6539,0.010840,0x00
2860,286,0.433476,0.955596,-0.028465,0.098453,0.276283,2.5656,1.8861,-0.6553,0.010837,0x00
2870,287,0.433338,0.955665,-0.028442,0.098467,0.276042,2.5738,1.8904,-0.6586,0.010833,0x00
2880,288,0.433201,0.955734,-0.028419,0.098480,0.275801,2.5845,1.8975,-0.6593,0.010830,0x00
2890,289,0.433064,0.955803,-0.028396,0.098494,0.275561,2.5904,1.9015,-0.6625,0.010827,0x00
2900,290,0.432927,0.955872,-0.028373,0.098507,0.275319,2.6003,1.9077,-0.6644,0.010823,0x00
2910,291,0.432790,0.955940,-0.028350,0.098520,0.275078,2.6078,1.9152,-0.6660,0.010820,0x00
2920,292,0.432653,0.956009,-0.028327,0.098534,0.274837,2.6186,1.9182,-0.6700,0.010816,0x00
2930,293,0.432516,0.956078,-0.028304,0.098547,0.274596,2.6271,1.9239,-0.6699,0.010813,0x00
2940,294,0.432380,0.956146,-0.028281,0.098561,0.274354,2.6370,1.9306,-0.6719,0.010809,0x00
2950,295,0.432243,0.956215,-0.028258,0.098574,0.274113,2.6469,1.9359,-0.6740,0.010806,0x00
2960,296,0.432107,0.956283,-0.028234,0.098587,0.273871,2.6546,1.9392,-0.6774,0.010803,0x00
2970,297,0.431971,0.956352,-0.028211,0.098600,0.273630,2.6622,1.9469,-0.6803,0.010799,0x00
2980,298,0.431835,0.956420,-0.028188,0.098614,0.273388,2.6726,1.9533,-0.6805,0.010796,0x00
2990,299,0.431699,0.956489,-0.028165,0.098627,0.273146,2.6826,1.9562,-0.6851,0.010792,0x00
3000,300,0.431563,0.956557,-0.028142,0.098640,0.272904,2.6929,1.9644,-0.6858,0.010789,0x00
3010,301,0.431427,0.956625,-0.028119,0.098653,0.272662,2.6990,1.9689,-0.6902,0.010786,0x00
3020,302,0.431292,0.956694,-0.028095,0.098666,0.272420,2.7071,1.9745,-0.6912,0.010782,0x00
3030,303,0.431156,0.956762,-0.028072,0.098680,0.272178,2.7163,1.9827,-0.6929,0.010779,0x00
3040,304,0.431021,0.956830,-0.028049,0.098693,0.271935,2.7261,1.9859,-0.6943,0.010776,0x00
3050,305,0.430886,0.956898,-0.028026,0.098706,0.271693,2.7343,1.9925,-0.6966,0.010772,0x00
3060,306,0.430751,0.956967,-0.028002,0.098719,0.271451,2.7425,1.9966,-0.6994,0.010769,0x00
3070,307,0.430616,0.957035,-0.027979,0.098732,0.271208,2.7525,2.0028,-0.7008,0.010765,0x00
3080,308,0.430481,0.957103,-0.027956,0.098745,0.270965,2.7622,2.0081,-0.7036,0.010762,0x00
3090,309,0.430346,0.957171,-0.027932,0.098758,0.270723,2.7685,2.0141,-0.7054,0.010759,0x00
3100,310,0.430212,0.957239,-0.027909,0.098771,0.270480,2.7787,2.0191,-0.7074,0.010755,0x00
3110,311,0.430077,0.957307,-0.027886,0.098784,0.270237,2.7898,2.0249,-0.7099,0.010752,0x00
3120,312,0.429943,0.957375,-0.027862,0.098797,0.269994,2.7985,2.0295,-0.7120,0.010749,0x00
3130,313,0.429809,0.957442,-0.027839,0.098810,0.269751,2.8060,2.0364,-0.7163,0.010745,0x00
3140,314,0.429675,0.957510,-0.027815,0.098823,0.269508,2.8164,2.0408,-0.7159,0.010742,0x00
3150,315,0.429541,0.957578,-0.027792,0.098836,0.269265,2.8237,2.0464,-0.7190,0.010739,0x00
3160,316,0.429407,0.957646,-0.027768,0.098848,0.269021,2.8339,2.0507,-0.7206,0.010735,0x00
3170,317,0.429273,0.957713,-0.027745,0.098861,0.268778,2.8406,2.0566,-0.7250,0.010732,0x00
3180,318,0.429140,0.957781,-0.027721,0.098874,0.268534,2.8523,2.0631,-0.7252,0.010728,0x00
3190,319,0.429006,0.957849,-0.027698,0.098887,0.268291,2.8619,2.0679,-0.7272,0.010725,0x00
3200,320,0.428873,0.957916,-0.027674,0.098899,0.268047,2.8694,2.0735,-0.7287,0.010722,0x00
3210,321,0.428740,0.957984,-0.027651,0.098912,0.267803,2.8804,2.0786,-0.7313,0.010718,0x00
3220,322,0.428607,0.958051,-0.027627,0.098925,0.267560,2.8876,2.0848,-0.7341,0.010715,0x00
3230,323,0.428474,0.958119,-0.027604,0.098938,0.267316,2.8959,2.0863,-0.7350,0.010712,0x00
3240,324,0.428341,0.958186,-0.027580,0.098950,0.267072,2.9045,2.0951,-0.7390,0.010709,0x00
3250,325,0.428209,0.958254,-0.027556,0.098963,0.266828,2.9134,2.1010,-0.7410,0.010705,0x00
3260,326,0.428076,0.958321,-0.027533,0.098975,0.266583,2.9225,2.1063,-0.7432,0.010702,0x00
3270,327,0.427944,0.958388,-0.027509,0.098988,0.266339,2.9331,2.1102,-0.7461,0.010699,0x00
3280,328,0.427811,0.958455,-0.027485,0.099001,0.266095,2.9418,2.1163,-0.7484,0.010695,0x00
3290,329,0.427679,0.958523,-0.027462,0.099013,0.265850,2.9495,2.1223,-0.7498,0.010692,0x00
3300,330,0.427547,0.958590,-0.027438,0.099026,0.265606,2.9589,2.1267,-0.7511,0.010689,0x00
3310,331,0.427415,0.958657,-0.027414,0.099038,0.265361,2.9694,2.1312,-0.7556,0.010685,0x00
3320,332,0.427283,0.958724,-0.027391,0.099051,0.265117,2.9780,2.1401,-0.7584,0.010682,0x00
3330,333,0.427152,0.958791,-0.027367,0.099063,0.264872,2.9868,2.1455,-0.7593,0.010679,0x00
3340,334,0.427020,0.958858,-0.027343,0.099075,0.264627,2.9965,2.1491,-0.7603,0.010676,0x00
3350,335,0.426889,0.958925,-0.027319,0.099088,0.264382,3.0032,2.1556,-0.7619,0.010672,0x00
3360,336,0.426757,0.958992,-0.027295,0.099100,0.264137,3.0146,2.1614,-0.7650,0.010669,0x00
3370,337,0.426626,0.959059,-0.027272,0.099112,0.263892,3.0250,2.1667,-0.7666,0.010666,0x00
3380,338,0.426495,0.959126,-0.027248,0.099125,0.263647,3.0298,2.1691,-0.7708,0.010662,0x00
3390,339,0.426364,0.959192,-0.027224,0.099137,0.263402,3.0389,2.1773,-0.7710,0.010659,0x00
3400,340,0.426234,0.959259,-0.027200,0.099149,0.263156,3.0481,2.1812,-0.7739,0.010656,0x00
3410,341,0.426103,0.959326,-0.027176,0.099162,0.262911,3.0585,2.1857,-0.7755,0.010653,0x00
3420,342,0.425972,0.959393,-0.027152,0.099174,0.262665,3.0670,2.1911,-0.7765,0.010649,0x00
3430,343,0.425842,0.959459,-0.027128,0.099186,0.262420,3.0754,2.1962,-0.7794,0.010646,0x00
3440,344,0.425712,0.959526,-0.027104,0.099198,0.262174,3.0847,2.2029,-0.7836,0.010643,0x00
3450,345,0.425582,0.959592,-0.027080,0.099210,0.261928,3.0944,2.2100,-0.7858,0.010640,0x00
3460,346,0.425451,0.959659,-0.027056,0.099222,0.261683,3.1029,2.2123,-0.7841,0.010636,0x00
3470,347,0.425322,0.959725,-0.027032,0.099234,0.261437,3.1128,2.2187,-0.7902,0.010633,0x00
3480,348,0.425192,0.959792,-0.027008,0.099247,0.261191,3.1195,2.2244,-0.7925,0.010630,0x00
3490,349,0.425062,0.959858,-0.026984,0.099259,0.260945,3.1281,2.2289,-0.7931,0.010627,0x00
3500,350,0.424933,0.959924,-0.026960,0.099271,0.260699,3.1388,2.2338,-0.7945,0.010623,0x00
3510,351,0.424803,0.959991,-0.026936,0.099283,0.260452,3.1465,2.2401,-0.7974,0.010620,0x00
3520,352,0.424674,0.960057,-0.026912,0.099295,0.260206,3.1570,2.2459,-0.8002,0.010617,0x00
3530,353,0.424545,0.960123,-0.026888,0.099306,0.259960,3.1647,2.2483,-0.8040,0.010614,0x00
3540,354,0.424416,0.960189,-0.026864,0.099318,0.259713,3.1741,2.2551,-0.8052,0.010610,0x00
3550,355,0.424287,0.960255,-0.026840,0.099330,0.259466,3.1824,2.2619,-0.8054,0.010607,0x00
3560,356,0.424158,0.960321,-0.026815,0.099342,0.259220,3.1910,2.2652,-0.8081,0.010604,0x00
3570,357,0.424029,0.960387,-0.026791,0.099354,0.258973,3.2006,2.2701,-0.8110,0.010601,0x00
3580,358,0.423901,0.960453,-0.026767,0.099366,0.258726,3.2113,2.2773,-0.8136,0.010598,0x00
3590,359,0.423772,0.960519,-0.026743,0.099378,0.258479,3.2196,2.2813,-0.8160,0.010594,0x00
3600,360,0.423644,0.960585,-0.026719,0.099389,0.258232,3.2278,2.2852,-0.8160,0.010591,0x00
3610,361,0.423516,0.960651,-0.026694,0.099401,0.257985,3.2386,2.2913,-0.8200,0.010588,0x00
3620,362,0.423388,0.960717,-0.026670,0.099413,0.257738,3.2471,2.2981,-0.8226,0.010585,0x00
3630,363,0.423260,0.960783,-0.026646,0.099425,0.257491,3.2549,2.3020,-0.8244,0.010582,0x00
3640,364,0.423132,0.960848,-0.026622,0.099436,0.257244,3.2644,2.3065,-0.8264,0.010578,0x00
3650,365,0.423005,0.960914,-0.026597,0.099448,0.256996,3.2729,2.3109,-0.8300,0.010575,0x00
3660,366,0.422877,0.960980,-0.026573,0.099459,0.256749,3.2829,2.3168,-0.8280,0.010572,0x00
3670,367,0.422750,0.961045,-0.026549,0.099471,0.256501,3.2929,2.3222,-0.8300,0.010569,0x00
3680,368,0.422622,0.961111,-0.026524,0.099483,0.256254,3.3008,2.3272,-0.8371,0.010566,0x00
3690,369,0.422495,0.961176,-0.026500,0.099494,0.256006,3.3095,2.3330,-0.8362,0.010562,0x00
3700,370,0.422368,0.961242,-0.026476,0.099506,0.255758,3.3176,2.3370,-0.8392,0.010559,0x00
3710,371,0.422241,0.961307,-0.026451,0.099517,0.255510,3.3275,2.3429,-0.8413,0.010556,0x00
3720,372,0.422115,0.961372,-0.026427,0.099529,0.255262,3.3342,2.3485,-0.8442,0.010553,0x00
3730,373,0.421988,0.961438,-0.026402,0.099540,0.255014,3.3456,2.3528,-0.8456,0.010550,0x00
3740,374,0.421861,0.961503,-0.026378,0.099551,0.254766,3.3558,2.3583,-0.8479,0.010547,0x00
3750,375,0.421735,0.961568,-0.026353,0.099563,0.254518,3.3632,2.3620,-0.8484,0.010543,0x00
3760,376,0.421609,0.961633,-0.026329,0.099574,0.254270,3.3726,2.3694,-0.8552,0.010540,0x00
3770,377,0.421483,0.961698,-0.026304,0.099586,0.254022,3.3803,2.3727,-0.8528,0.010537,0x00
3780,378,0.421357,0.961764,-0.026280,0.099597,0.253773,3.3906,2.3794,-0.8573,0.010534,0x00
3790,379,0.421231,0.961829,-0.026255,0.099608,0.253525,3.4000,2.3839,-0.8564,0.010531,0x00
3800,380,0.421105,0.961894,-0.026231,0.099619,0.253276,3.4077,2.3897,-0.8609,0.010528,0x00
3810,381,0.420979,0.961958,-0.026206,0.099631,0.253027,3.4178,2.3949,-0.8611,0.010524,0x00
3820,382,0.420854,0.962023,-0.026182,0.099642,0.252779,3.4256,2.3993,-0.8641,0.010521,0x00
3830,383,0.420728,0.962088,-0.026157,0.099653,0.252530,3.4358,2.4054,-0.8667,0.010518,0x00
3840,384,0.420603,0.962153,-0.026132,0.099664,0.252281,3.4415,2.4102,-0.8705,0.010515,0x00
3850,385,0.420478,0.962218,-0.026108,0.099675,0.252032,3.4523,2.4144,-0.8726,0.010512,0x00
3860,386,0.420353,0.962283,-0.026083,0.099686,0.251783,3.4616,2.4217,-0.8737,0.010509,0x00
3870,387,0.420228,0.962347,-0.026058,0.099697,0.251534,3.4710,2.4269,-0.8746,0.010506,0x00
3880,388,0.420103,0.962412,-0.026034,0.099709,0.251285,3.4786,2.4298,-0.8772,0.010503,0x00
3890,389,0.419979,0.962476,-0.026009,0.099720,0.251035,3.4896,2.4358,-0.8826,0.010499,0x00
3900,390,0.419854,0.962541,-0.025984,0.099731,0.250786,3.4963,2.4396,-0.8830,0.010496,0x00
3910,391,0.419730,0.962605,-0.025960,0.099741,0.250537,3.5024,2.4439,-0.8841,0.010493,0x00
3920,392,0.419605,0.962670,-0.025935,0.099752,0.250287,3.5145,2.4486,-0.8862,0.010490,0x00
3930,393,0.419481,0.962734,-0.025910,0.099763,0.250037,3.5244,2.4542,-0.8870,0.010487,0x00
3940,394,0.419357,0.962799,-0.025885,0.099774,0.249788,3.5331,2.4588,-0.8917,0.010484,0x00
3950,395,0.419233,0.962863,-0.025861,0.099785,0.249538,3.5418,2.4657,-0.8935,0.010481,0x00
3960,396,0.419110,0.962927,-0.025836,0.099796,0.249288,3.5515,2.4697,-0.8929,0.010478,0x00
3970,397,0.418986,0.962991,-0.025811,0.099807,0.249038,3.5603,2.4739,-0.8963,0.010475,0x00
3980,398,0.418862,0.963055,-0.025786,0.099818,0.248788,3.5696,2.4791,-0.9003,0.010472,0x00
3990,399,0.418739,0.963120,-0.025761,0.099828,0.248538,3.5784,2.4845,-0.9028,0.010468,0x00
4000,400,0.418616,0.963184,-0.025736,0.099839,0.248288,3.5870,2.4888,-0.9050,0.010465,0x00
4010,401,0.418493,0.963248,-0.025711,0.099850,0.248038,3.5954,2.4957,-0.9044,0.010462,0x00
4020,402,0.418370,0.963312,-0.025687,0.099860,0.247788,3.6057,2.4996,-0.9071,0.010459,0x00
4030,403,0.418247,0.963376,-0.025662,0.099871,0.247537,3.6138,2.5032,-0.9108,0.010456,0x00
4040,404,0.418124,0.963439,-0.025637,0.099882,0.247287,3.6220,2.5106,-0.9109,0.010453,0x00
4050,405,0.418001,0.963503,-0.025612,0.099892,0.247036,3.6305,2.5142,-0.9146,0.010450,0x00
4060,406,0.417879,0.963567,-0.025587,0.099903,0.246786,3.6404,2.5185,-0.9149,0.010447,0x00
4070,407,0.417756,0.963631,-0.025562,0.099913,0.246535,3.6495,2.5242,-0.9182,0.010444,0x00
4080,408,0.417634,0.963694,-0.025537,0.099924,0.246284,3.6575,2.5290,-0.9195,0.010441,0x00
4090,409,0.417512,0.963758,-0.025512,0.099934,0.246034,3.6689,2.5326,-0.9243,0.010438,0x00
4100,410,0.417390,0.963822,-0.025487,0.099945,0.245783,3.6765,2.5398,-0.9245,0.010435,0x00
4110,411,0.417268,0.963885,-0.025462,0.099955,0.245532,3.6861,2.5422,-0.9276,0.010432,0x00
4120,412,0.417146,0.963949,-0.025437,0.099966,0.245281,3.6922,2.5483,-0.9313,0.010429,0x00
4130,413,0.417024,0.964012,-0.025412,0.099976,0.245030,3.7047,2.5548,-0.9312,0.010426,0x00
4140,414,0.416903,0.964076,-0.025387,0.099987,0.244778,3.7108,2.5585,-0.9316,0.010423,0x00
4150,415,0.416781,0.964139,-0.025361,0.099997,0.244527,3.7217,2.5642,-0.9361,0.010420,0x00
4160,416,0.416660,0.964202,-0.025336,0.100007,0.244276,3.7294,2.5678,-0.9396,0.010417,0x00
4170,417,0.416539,0.964266,-0.025311,0.100017,0.244024,3.7414,2.5729,-0.9390,0.010413,0x00
4180,418,0.416418,0.964329,-0.025286,0.100028,0.243773,3.7477,2.5760,-0.9406,0.010410,0x00
4190,419,0.416297,0.964392,-0.025261,0.100038,0.243521,3.7560,2.5828,-0.9437,0.010407,0x00
4200,420,0.416176,0.964455,-0.025236,0.100048,0.243270,3.7661,2.5865,-0.9464,0.010404,0x00
4210,421,0.416056,0.964518,-0.025210,0.100058,0.243018,3.7741,2.5929,-0.9478,0.010401,0x00
4220,422,0.415935,0.964581,-0.025185,0.100068,0.242766,3.7840,2.5963,-0.9484,0.010398,0x00
4230,423,0.415815,0.964644,-0.025160,0.100079,0.242514,3.7917,2.6002,-0.9527,0.010395,0x00
4240,424,0.415694,0.964707,-0.025135,0.100089,0.242262,3.8017,2.6076,-0.9541,0.010392,0x00
4250,425,0.415574,0.964770,-0.025110,0.100099,0.242010,3.8109,2.6118,-0.9564,0.010389,0x00
4260,426,0.415454,0.964833,-0.025084,0.100109,0.241758,3.8220,2.6164,-0.9597,0.010386,0x00
4270,427,0.415334,0.964895,-0.025059,0.100119,0.241506,3.8290,2.6183,-0.9612,0.010383,0x00
4280,428,0.415214,0.964958,-0.025034,0.100129,0.241254,3.8389,2.6263,-0.9630,0.010380,0x00
4290,429,0.415095,0.965021,-0.025008,0.100139,0.241002,3.8474,2.6316,-0.9640,0.010377,0x00
4300,430,0.414975,0.965083,-0.024983,0.100149,0.240749,3.8562,2.6349,-0.9699,0.010374,0x00
4310,431,0.414856,0.965146,-0.024958,0.100159,0.240497,3.8656,2.6405,-0.9696,0.010371,0x00
4320,432,0.414737,0.965208,-0.024932,0.100168,0.240244,3.8729,2.6457,-0.9721,0.010368,0x00
4330,433,0.414617,0.965271,-0.024907,0.100178,0.239992,3.8826,2.6494,-0.9735,0.010365,0x00
4340,434,0.414498,0.965333,-0.024882,0.100188,0.239739,3.8904,2.6548,-0.9768,0.010362,0x00
4350,435,0.414379,0.965396,-0.024856,0.100198,0.239486,3.8998,2.6599,-0.9792,0.010359,0x00
4360,436,0.414261,0.965458,-0.024831,0.100208,0.239233,3.9104,2.6638,-0.9820,0.010357,0x00
4370,437,0.414142,0.965520,-0.024805,0.100217,0.238980,3.9198,2.6688,-0.9821,0.010354,0x00
4380,438,0.414023,0.965583,-0.024780,0.100227,0.238728,3.9284,2.6747,-0.9844,0.010351,0x00
4390,439,0.413905,0.965645,-0.024754,0.100237,0.238475,3.9370,2.6783,-0.9871,0.010348,0x00
4400,440,0.413787,0.965707,-0.024729,0.100246,0.238221,3.9437,2.6828,-0.9875,0.010345,0x00
4410,441,0.413668,0.965769,-0.024703,0.100256,0.237968,3.9549,2.6862,-0.9899,0.010342,0x00
4420,442,0.413550,0.965831,-0.024678,0.100266,0.237715,3.9629,2.6899,-0.9921,0.010339,0x00
4430,443,0.413432,0.965893,-0.024652,0.100275,0.237462,3.9713,2.6985,-0.9941,0.010336,0x00
4440,444,0.413315,0.965955,-0.024627,0.100285,0.237208,3.9809,2.7018,-0.9949,0.010333,0x00
4450,445,0.413197,0.966017,-0.024601,0.100294,0.236955,3.9911,2.7063,-0.9966,0.010330,0x00
4460,446,0.413079,0.966079,-0.024576,0.100304,0.236701,3.9992,2.7113,-1.0025,0.010327,0x00
4470,447,0.412962,0.966140,-0.024550,0.100313,0.236448,4.0064,2.7151,-1.0037,0.010324,0x00
4480,448,0.412845,0.966202,-0.024524,0.100323,0.236194,4.0173,2.7187,-1.0052,0.010321,0x00
4490,449,0.412727,0.966264,-0.024499,0.100332,0.235940,4.0251,2.7253,-1.0070,0.010318,0x00
4500,450,0.412610,0.966325,-0.024473,0.100341,0.235686,4.0345,2.7284,-1.0085,0.010315,0x00
4510,451,0.412493,0.966387,-0.024448,0.100351,0.235433,4.0448,2.7342,-1.0107,0.010312,0x00
4520,452,0.412377,0.966448,-0.024422,0.100360,0.235179,4.0529,2.7380,-1.0153,0.010309,0x00
4530,453,0.412260,0.966510,-0.024396,0.100369,0.234925,4.0617,2.7441,-1.0150,0.010306,0x00
4540,454,0.412143,0.966571,-0.024371,0.100379,0.234670,4.0708,2.7491,-1.0188,0.010304,0x00
4550,455,0.412027,0.966633,-0.024345,0.100388,0.234416,4.0789,2.7512,-1.0212,0.010301,0x00
4560,456,0.411911,0.966694,-0.024319,0.100397,0.234162,4.0874,2.7592,-1.0223,0.010298,0x00
4570,457,0.411794,0.966755,-0.024293,0.100406,0.233908,4.0976,2.7635,-1.0262,0.010295,0x00
4580,458,0.411678,0.966816,-0.024268,0.100415,0.233653,4.1065,2.7684,-1.0272,0.010292,0x00
4590,459,0.411562,0.966878,-0.024242,0.100425,0.233399,4.1180,2.7717,-1.0278,0.010289,0x00
4600,460,0.411446,0.966939,-0.024216,0.100434,0.233144,4.1259,2.7756,-1.0317,0.010286,0x00
4610,461,0.411331,0.967000,-0.024190,0.100443,0.232890,4.1334,2.7791,-1.0334,0.010283,0x00
4620,462,0.411215,0.967061,-0.024165,0.100452,0.232635,4.1424,2.7864,-1.0349,0.010280,0x00
4630,463,0.411100,0.967122,-0.024139,0.100461,0.232380,4.1538,2.7871,-1.0388,0.010277,0x00
4640,464,0.410984,0.967183,-0.024113,0.100470,0.232126,4.1600,2.7953,-1.0398,0.010275,0x00
4650,465,0.410869,0.967243,-0.024087,0.100479,0.231871,4.1679,2.7982,-1.0430,0.010272,0x00
4660,466,0.410754,0.967304,-0.024061,0.100488,0.231616,4.1769,2.8050,-1.0443,0.010269,0x00
4670,467,0.410639,0.967365,-0.024035,0.100496,0.231361,4.1874,2.8074,-1.0463,0.010266,0x00
4680,468,0.410524,0.967426,-0.024009,0.100505,0.231106,4.1954,2.8117,-1.0478,0.010263,0x00
4690,469,0.410410,0.967486,-0.023984,0.100514,0.230851,4.2066,2.8175,-1.0515,0.010260,0x00
4700,470,0.410295,0.967547,-0.023958,0.100523,0.230595,4.2151,2.8216,-1.0530,0.010257,0x00
4710,471,0.410180,0.967607,-0.023932,0.100532,0.230340,4.2233,2.8262,-1.0544,0.010255,0x00
4720,472,0.410066,0.967668,-0.023906,0.100541,0.230085,4.2325,2.8293,-1.0546,0.010252,0x00
4730,473,0.409952,0.967728,-0.023880,0.100549,0.229829,4.2391,2.8353,-1.0583,0.010249,0x00
4740,474,0.409838,0.967789,-0.023854,0.100558,0.229574,4.2506,2.8385,-1.0596,0.010246,0x00
4750,475,0.409724,0.967849,-0.023828,0.100567,0.229318,4.2588,2.8425,-1.0640,0.010243,0x00
4760,476,0.409610,0.967909,-0.023802,0.100575,0.229063,4.2680,2.8466,-1.0632,0.010240,0x00
4770,477,0.409496,0.967969,-0.023776,0.100584,0.228807,4.2779,2.8545,-1.0654,0.010237,0x00
4780,478,0.409383,0.968030,-0.023750,0.100592,0.228551,4.2854,2.8563,-1.0719,0.010235,0x00
4790,479,0.409269,0.968090,-0.023724,0.100601,0.228296,4.2943,2.8634,-1.0721,0.010232,0x00
4800,480,0.409156,0.968150,-0.023698,0.100610,0.228040,4.3035,2.8655,-1.0730,0.010229,0x00
4810,481,0.409042,0.968210,-0.023672,0.100618,0.227784,4.3139,2.8690,-1.0769,0.010226,0x00
4820,482,0.408929,0.968270,-0.023646,0.100626,0.227528,4.3231,2.8757,-1.0779,0.010223,0x00
4830,483,0.408816,0.968330,-0.023620,0.100635,0.227272,4.3323,2.8781,-1.0788,0.010220,0x00
4840,484,0.408703,0.968390,-0.023593,0.100643,0.227016,4.3394,2.8845,-1.0842,0.010218,0x00
4850,485,0.408591,0.968449,-0.023567,0.100652,0.226759,4.3482,2.8891,-1.0840,0.010215,0x00
4860,486,0.408478,0.968509,-0.023541,0.100660,0.226503,4.3587,2.8940,-1.0870,0.010212,0x00
4870,487,0.408366,0.968569,-0.023515,0.100668,0.226247,4.3672,2.8962,-1.0881,0.010209,0x00
4880,488,0.408253,0.968628,-0.023489,0.100677,0.225990,4.3760,2.9008,-1.0894,0.010206,0x00
4890,489,0.408141,0.968688,-0.023463,0.100685,0.225734,4.3838,2.9055,-1.0916,0.010204,0x00
4900,490,0.408029,0.968747,-0.023436,0.100693,0.225477,4.3924,2.9096,-1.0934,0.010201,0x00
4910,491,0.407917,0.968807,-0.023410,0.100701,0.225221,4.4023,2.9134,-1.0956,0.010198,0x00
4920,492,0.407805,0.968866,-0.023384,0.100710,0.224964,4.4108,2.9179,-1.1011,0.010195,0x00
4930,493,0.407693,0.968926,-0.023358,0.100718,0.224707,4.4210,2.9228,-1.1019,0.010192,0x00
4940,494,0.407581,0.968985,-0.023332,0.100726,0.224450,4.4297,2.9289,-1.1036,0.010190,0x00
4950,495,0.407470,0.969044,-0.023305,0.100734,0.224194,4.4389,2.9345,-1.1035,0.010187,0x00
4960,496,0.407358,0.969103,-0.023279,0.100742,0.223937,4.4482,2.9371,-1.1074,0.010184,0x00
